date	time_sec	time_sec	Ch1_O2	Ch1_temp	Ch2_O2	Ch3_O2	Ch4_O2
8/10/2022	52:33.7	1259.726	7.775	25.242	7.754	7.48	8.059
8/10/2022	52:34.7	1260.728	7.774	25.241	7.758	7.492	8.06
8/10/2022	52:35.7	1261.728	7.778	25.242	7.766	7.485	8.055
8/10/2022	52:36.7	1262.729	7.781	25.24	7.772	7.488	8.058
8/10/2022	52:37.7	1263.732	7.783	25.241	7.758	7.492	8.059
8/10/2022	52:38.7	1264.729	7.781	25.241	7.761	7.491	8.062
8/10/2022	52:39.7	1265.734	7.79	25.241	7.771	7.493	8.058
8/10/2022	52:40.8	1266.84	7.795	25.239	7.771	7.493	8.059
8/10/2022	52:41.7	1267.732	7.803	25.241	7.772	7.495	8.057
8/10/2022	52:42.7	1268.732	7.797	25.241	7.769	7.496	8.054
8/10/2022	52:43.7	1269.732	7.8	25.244	7.781	7.5	8.058
8/10/2022	52:44.7	1270.732	7.802	25.249	7.773	7.501	8.058
8/10/2022	52:45.7	1271.734	7.805	25.248	7.777	7.507	8.057
8/10/2022	52:46.7	1272.734	7.806	25.25	7.78	7.505	8.056
8/10/2022	52:47.7	1273.744	7.813	25.246	7.783	7.506	8.056
8/10/2022	52:48.7	1274.735	7.813	25.245	7.783	7.51	8.055
8/10/2022	52:49.7	1275.737	7.811	25.243	7.785	7.504	8.058
8/10/2022	52:50.7	1276.733	7.815	25.245	7.789	7.506	8.056
8/10/2022	52:51.7	1277.737	7.818	25.247	7.787	7.511	8.059
8/10/2022	52:52.7	1278.737	7.816	25.247	7.791	7.512	8.056
8/10/2022	52:53.7	1279.737	7.816	25.249	7.793	7.51	8.052
8/10/2022	52:54.7	1280.735	7.819	25.247	7.792	7.514	8.054
8/10/2022	52:55.7	1281.736	7.818	25.247	7.791	7.517	8.054
8/10/2022	52:56.7	1282.736	7.819	25.246	7.796	7.52	8.057
8/10/2022	52:57.7	1283.737	7.815	25.248	7.798	7.518	8.059
8/10/2022	52:58.7	1284.737	7.83	25.247	7.796	7.514	8.053
8/10/2022	52:59.7	1285.739	7.824	25.247	7.797	7.521	8.055
8/10/2022	53:00.7	1286.736	7.819	25.248	7.799	7.52	8.053
8/10/2022	53:01.7	1287.737	7.827	25.247	7.806	7.518	8.056
8/10/2022	53:02.7	1288.739	7.828	25.243	7.8	7.522	8.052
8/10/2022	53:03.7	1289.738	7.832	25.241	7.803	7.532	8.059
8/10/2022	53:04.7	1290.738	7.829	25.244	7.803	7.529	8.055
8/10/2022	53:05.7	1291.743	7.831	25.245	7.802	7.534	8.057
8/10/2022	53:06.7	1292.738	7.831	25.244	7.806	7.526	8.054
8/10/2022	53:07.7	1293.738	7.835	25.24	7.8	7.531	8.057
8/10/2022	53:08.7	1294.738	7.84	25.238	7.803	7.524	8.052
8/10/2022	53:09.7	1295.739	7.844	25.242	7.806	7.534	8.053
8/10/2022	53:10.7	1296.738	7.838	25.244	7.806	7.526	8.055
8/10/2022	53:11.7	1297.739	7.837	25.246	7.811	7.532	8.054
8/10/2022	53:12.7	1298.738	7.837	25.243	7.807	7.529	8.056
8/10/2022	53:13.7	1299.739	7.84	25.241	7.804	7.536	8.052
8/10/2022	53:14.7	1300.739	7.841	25.24	7.81	7.54	8.054
8/10/2022	53:15.7	1301.741	7.842	25.241	7.806	7.533	8.053
8/10/2022	53:16.7	1302.741	7.839	25.242	7.808	7.534	8.054
8/10/2022	53:17.7	1303.74	7.847	25.24	7.806	7.54	8.054
8/10/2022	53:18.7	1304.739	7.84	25.239	7.817	7.535	8.059
8/10/2022	53:19.7	1305.742	7.852	25.237	7.811	7.54	8.055
8/10/2022	53:20.7	1306.743	7.843	25.237	7.816	7.54	8.053
8/10/2022	53:21.7	1307.741	7.848	25.236	7.817	7.544	8.055
8/10/2022	53:22.7	1308.741	7.85	25.238	7.814	7.538	8.056
8/10/2022	53:23.7	1309.74	7.847	25.239	7.815	7.54	8.059
8/10/2022	53:24.7	1310.74	7.844	25.241	7.818	7.546	8.052
8/10/2022	53:25.7	1311.741	7.847	25.244	7.808	7.538	8.053
8/10/2022	53:26.7	1312.739	7.852	25.246	7.811	7.539	8.053
8/10/2022	53:27.7	1313.74	7.849	25.247	7.822	7.548	8.048
8/10/2022	53:28.7	1314.742	7.842	25.244	7.821	7.549	8.053
8/10/2022	53:29.7	1315.743	7.85	25.243	7.818	7.553	8.051
8/10/2022	53:30.7	1316.743	7.853	25.24	7.821	7.544	8.054
8/10/2022	53:31.7	1317.744	7.853	25.24	7.823	7.551	8.052
8/10/2022	53:32.7	1318.743	7.839	25.241	7.817	7.551	8.055
8/10/2022	53:33.8	1319.812	7.847	25.244	7.818	7.555	8.052
8/10/2022	53:34.7	1320.743	7.847	25.242	7.821	7.551	8.055
8/10/2022	53:35.7	1321.742	7.851	25.239	7.821	7.559	8.056
8/10/2022	53:36.7	1322.743	7.843	25.24	7.817	7.546	8.051
8/10/2022	53:37.7	1323.76	7.853	25.241	7.825	7.553	8.053
8/10/2022	53:38.7	1324.742	7.849	25.244	7.819	7.554	8.051
8/10/2022	53:39.7	1325.743	7.856	25.243	7.821	7.554	8.053
8/10/2022	53:40.7	1326.743	7.85	25.242	7.824	7.552	8.054
8/10/2022	53:41.7	1327.743	7.846	25.24	7.821	7.56	8.053
8/10/2022	53:42.7	1328.742	7.851	25.239	7.823	7.559	8.051
8/10/2022	53:43.7	1329.742	7.855	25.24	7.826	7.554	8.047
8/10/2022	53:44.7	1330.743	7.85	25.238	7.822	7.557	8.054
8/10/2022	53:45.7	1331.745	7.853	25.238	7.827	7.558	8.057
8/10/2022	53:46.7	1332.746	7.855	25.236	7.83	7.559	8.053
8/10/2022	53:47.7	1333.749	7.861	25.238	7.829	7.563	8.052
8/10/2022	53:48.7	1334.744	7.858	25.24	7.825	7.56	8.055
8/10/2022	53:49.7	1335.745	7.85	25.242	7.83	7.556	8.054
8/10/2022	53:50.7	1336.746	7.853	25.244	7.826	7.554	8.051
8/10/2022	53:51.7	1337.746	7.853	25.245	7.825	7.558	8.052
8/10/2022	53:52.7	1338.746	7.848	25.245	7.828	7.563	8.058
8/10/2022	53:53.7	1339.746	7.855	25.243	7.825	7.555	8.056
8/10/2022	53:54.7	1340.749	7.852	25.243	7.832	7.558	8.053
8/10/2022	53:55.7	1341.763	7.85	25.243	7.823	7.553	8.053
8/10/2022	53:56.7	1342.747	7.853	25.245	7.83	7.56	8.054
8/10/2022	53:57.7	1343.747	7.858	25.243	7.825	7.566	8.049
8/10/2022	53:58.7	1344.748	7.852	25.243	7.827	7.562	8.055
8/10/2022	53:59.7	1345.751	7.858	25.242	7.827	7.563	8.054
8/10/2022	54:00.7	1346.748	7.859	25.245	7.824	7.56	8.053
8/10/2022	54:01.7	1347.749	7.856	25.244	7.827	7.562	8.053
8/10/2022	54:02.7	1348.75	7.858	25.244	7.818	7.563	8.051
8/10/2022	54:03.7	1349.749	7.854	25.245	7.819	7.561	8.053
8/10/2022	54:04.7	1350.749	7.857	25.246	7.825	7.566	8.049
8/10/2022	54:05.7	1351.75	7.86	25.246	7.829	7.563	8.049
8/10/2022	54:06.7	1352.75	7.849	25.246	7.823	7.557	8.052
8/10/2022	54:07.7	1353.749	7.852	25.246	7.826	7.563	8.05
8/10/2022	54:08.7	1354.751	7.858	25.244	7.829	7.56	8.055
8/10/2022	54:09.7	1355.752	7.856	25.244	7.826	7.562	8.049
8/10/2022	54:10.7	1356.752	7.862	25.241	7.825	7.562	8.053
8/10/2022	54:11.7	1357.752	7.862	25.245	7.829	7.566	8.049
8/10/2022	54:12.7	1358.751	7.859	25.243	7.828	7.573	8.051
8/10/2022	54:13.7	1359.751	7.853	25.246	7.823	7.565	8.052
8/10/2022	54:14.7	1360.765	7.861	25.244	7.827	7.566	8.051
8/10/2022	54:15.7	1361.753	7.857	25.244	7.825	7.562	8.046
8/10/2022	54:16.7	1362.754	7.849	25.245	7.829	7.562	8.051
8/10/2022	54:17.7	1363.753	7.857	25.243	7.832	7.564	8.055
8/10/2022	54:18.7	1364.752	7.862	25.241	7.835	7.568	8.053
8/10/2022	54:19.7	1365.758	7.862	25.239	7.833	7.57	8.049
8/10/2022	54:20.7	1366.754	7.86	25.238	7.826	7.571	8.054
8/10/2022	54:21.7	1367.755	7.859	25.24	7.832	7.567	8.05
8/10/2022	54:22.7	1368.755	7.859	25.239	7.83	7.566	8.053
8/10/2022	54:23.7	1369.755	7.851	25.244	7.827	7.568	8.053
8/10/2022	54:24.7	1370.755	7.865	25.244	7.832	7.572	8.059
8/10/2022	54:25.7	1371.754	7.862	25.246	7.823	7.57	8.05
8/10/2022	54:26.7	1372.755	7.859	25.246	7.831	7.568	8.049
8/10/2022	54:27.7	1373.755	7.858	25.245	7.823	7.572	8.055
8/10/2022	54:28.7	1374.754	7.851	25.247	7.835	7.566	8.047
8/10/2022	54:29.7	1375.755	7.853	25.246	7.829	7.567	8.051
8/10/2022	54:30.7	1376.755	7.859	25.246	7.833	7.572	8.051
8/10/2022	54:31.7	1377.757	7.86	25.245	7.833	7.57	8.052
8/10/2022	54:32.7	1378.76	7.857	25.244	7.83	7.573	8.055
8/10/2022	54:33.7	1379.76	7.864	25.245	7.829	7.566	8.053
8/10/2022	54:34.7	1380.758	7.868	25.243	7.822	7.571	8.053
8/10/2022	54:35.7	1381.758	7.862	25.244	7.833	7.566	8.048
8/10/2022	54:36.7	1382.759	7.861	25.245	7.829	7.565	8.052
8/10/2022	54:37.7	1383.757	7.861	25.245	7.835	7.572	8.052
8/10/2022	54:38.7	1384.759	7.856	25.246	7.832	7.573	8.054
8/10/2022	54:39.7	1385.76	7.861	25.246	7.826	7.575	8.048
8/10/2022	54:40.7	1386.761	7.864	25.247	7.83	7.572	8.05
8/10/2022	54:41.7	1387.76	7.867	25.245	7.831	7.574	8.048
8/10/2022	54:42.7	1388.762	7.859	25.246	7.828	7.573	8.049
8/10/2022	54:43.7	1389.763	7.859	25.246	7.834	7.57	8.053
8/10/2022	54:44.7	1390.762	7.863	25.248	7.835	7.569	8.046
8/10/2022	54:45.7	1391.763	7.856	25.25	7.83	7.579	8.05
8/10/2022	54:46.7	1392.764	7.859	25.251	7.831	7.57	8.047
8/10/2022	54:47.7	1393.763	7.862	25.252	7.827	7.569	8.045
8/10/2022	54:48.7	1394.765	7.867	25.25	7.835	7.567	8.049
8/10/2022	54:49.7	1395.764	7.86	25.248	7.835	7.573	8.056
8/10/2022	54:50.8	1396.783	7.856	25.25	7.834	7.574	8.051
8/10/2022	54:51.7	1397.764	7.855	25.251	7.829	7.572	8.05
8/10/2022	54:52.7	1398.763	7.853	25.255	7.829	7.573	8.05
8/10/2022	54:53.7	1399.764	7.854	25.254	7.834	7.576	8.049
8/10/2022	54:54.7	1400.765	7.855	25.254	7.834	7.576	8.047
8/10/2022	54:55.7	1401.763	7.861	25.254	7.836	7.571	8.052
8/10/2022	54:56.7	1402.765	7.854	25.253	7.831	7.573	8.048
8/10/2022	54:57.7	1403.765	7.85	25.253	7.832	7.577	8.055
8/10/2022	54:58.7	1404.765	7.851	25.254	7.829	7.578	8.048
8/10/2022	54:59.7	1405.764	7.855	25.255	7.827	7.573	8.051
8/10/2022	55:00.7	1406.766	7.859	25.254	7.831	7.576	8.05
8/10/2022	55:01.7	1407.765	7.856	25.253	7.827	7.571	8.049
8/10/2022	55:02.7	1408.767	7.858	25.25	7.829	7.573	8.054
8/10/2022	55:03.7	1409.766	7.859	25.246	7.834	7.569	8.052
8/10/2022	55:04.7	1410.764	7.857	25.247	7.834	7.567	8.051
8/10/2022	55:05.7	1411.765	7.856	25.248	7.829	7.573	8.055
8/10/2022	55:06.7	1412.764	7.864	25.248	7.835	7.577	8.05
8/10/2022	55:07.7	1413.765	7.856	25.249	7.829	7.578	8.049
8/10/2022	55:08.7	1414.764	7.86	25.25	7.83	7.568	8.05
8/10/2022	55:09.7	1415.77	7.857	25.253	7.828	7.573	8.051
8/10/2022	55:10.7	1416.765	7.861	25.253	7.825	7.571	8.049
8/10/2022	55:11.7	1417.766	7.86	25.252	7.829	7.573	8.049
8/10/2022	55:12.7	1418.768	7.858	25.253	7.834	7.573	8.052
8/10/2022	55:13.7	1419.768	7.86	25.252	7.83	7.573	8.047
8/10/2022	55:14.7	1420.765	7.861	25.253	7.828	7.58	8.046
8/10/2022	55:15.7	1421.771	7.859	25.253	7.829	7.575	8.05
8/10/2022	55:16.7	1422.766	7.848	25.256	7.833	7.576	8.051
8/10/2022	55:17.7	1423.766	7.854	25.256	7.836	7.578	8.048
8/10/2022	55:18.7	1424.766	7.855	25.258	7.83	7.571	8.045
8/10/2022	55:19.7	1425.766	7.859	25.256	7.834	7.574	8.048
8/10/2022	55:20.7	1426.766	7.857	25.257	7.832	7.568	8.044
8/10/2022	55:21.7	1427.767	7.849	25.257	7.83	7.576	8.048
8/10/2022	55:22.7	1428.767	7.855	25.258	7.831	7.58	8.046
8/10/2022	55:23.7	1429.767	7.859	25.256	7.83	7.571	8.047
8/10/2022	55:24.7	1430.766	7.863	25.255	7.834	7.578	8.05
8/10/2022	55:25.7	1431.768	7.854	25.254	7.832	7.572	8.047
8/10/2022	55:26.7	1432.769	7.862	25.252	7.835	7.574	8.049
8/10/2022	55:27.7	1433.769	7.86	25.254	7.828	7.574	8.048
8/10/2022	55:28.7	1434.769	7.852	25.256	7.831	7.574	8.049
8/10/2022	55:29.7	1435.769	7.86	25.255	7.83	7.578	8.047
8/10/2022	55:30.7	1436.768	7.856	25.257	7.829	7.572	8.048
8/10/2022	55:31.7	1437.767	7.859	25.256	7.828	7.579	8.046
8/10/2022	55:32.7	1438.768	7.864	25.257	7.881	7.576	8.046
8/10/2022	55:33.7	1439.767	7.864	25.256	7.825	7.579	8.049
8/10/2022	55:34.7	1440.768	7.854	25.256	7.833	7.58	8.041
8/10/2022	55:35.7	1441.768	7.849	25.256	7.829	7.581	8.049
8/10/2022	55:36.7	1442.768	7.852	25.257	7.839	7.574	8.045
8/10/2022	55:37.7	1443.767	7.853	25.259	7.833	7.573	8.05
8/10/2022	55:38.7	1444.769	7.859	25.26	7.826	7.576	8.048
8/10/2022	55:39.7	1445.769	7.853	25.258	7.827	7.579	8.048
8/10/2022	55:40.7	1446.769	7.852	25.257	7.835	7.57	8.047
8/10/2022	55:41.7	1447.77	7.856	25.258	7.827	7.573	8.05
8/10/2022	55:42.8	1448.784	7.848	25.259	7.83	7.576	8.05
8/10/2022	55:43.8	1449.771	7.852	25.261	7.832	7.575	8.048
8/10/2022	55:44.7	1450.771	7.847	25.261	7.825	7.57	8.045
8/10/2022	55:45.7	1451.772	7.848	25.259	7.82	7.575	8.049
8/10/2022	55:46.8	1452.773	7.85	25.259	7.827	7.571	8.044
8/10/2022	55:47.8	1453.772	7.854	25.258	7.822	7.567	8.049
8/10/2022	55:48.8	1454.773	7.849	25.259	7.829	7.569	8.049
8/10/2022	55:49.8	1455.773	7.839	25.259	7.827	7.567	8.044
8/10/2022	55:50.8	1456.774	7.841	25.26	7.825	7.567	8.048
8/10/2022	55:51.8	1457.779	7.842	25.261	7.816	7.567	8.045
8/10/2022	55:52.8	1458.776	7.843	25.261	7.819	7.566	8.048
8/10/2022	55:53.8	1459.778	7.842	25.258	7.816	7.568	8.048
8/10/2022	55:54.8	1460.778	7.845	25.257	7.815	7.567	8.048
8/10/2022	55:55.8	1461.779	7.843	25.259	7.813	7.568	8.049
8/10/2022	55:56.8	1462.78	7.83	25.263	7.806	7.569	8.049
8/10/2022	55:57.8	1463.779	7.832	25.264	7.808	7.561	8.047
8/10/2022	55:58.8	1464.78	7.833	25.263	7.809	7.563	8.043
8/10/2022	55:59.8	1465.779	7.832	25.261	7.806	7.557	8.045
8/10/2022	56:00.8	1466.782	7.826	25.258	7.813	7.559	8.045
8/10/2022	56:01.8	1467.781	7.834	25.258	7.813	7.56	8.047
8/10/2022	56:02.8	1468.781	7.826	25.261	7.806	7.561	8.047
8/10/2022	56:03.8	1469.782	7.825	25.264	7.803	7.558	8.041
8/10/2022	56:04.8	1470.783	7.821	25.267	7.804	7.557	8.043
8/10/2022	56:05.8	1471.783	7.829	25.268	7.8	7.555	8.046
8/10/2022	56:06.8	1472.785	7.819	25.27	7.794	7.555	8.046
8/10/2022	56:07.8	1473.784	7.818	25.269	7.797	7.551	8.045
8/10/2022	56:08.8	1474.785	7.818	25.268	7.799	7.561	8.042
8/10/2022	56:09.8	1475.787	7.819	25.267	7.794	7.55	8.046
8/10/2022	56:10.8	1476.79	7.818	25.264	7.79	7.548	8.049
8/10/2022	56:11.8	1477.794	7.812	25.263	7.79	7.556	8.044
8/10/2022	56:13.0	1479.002	7.82	25.263	7.794	7.555	8.046
8/10/2022	56:13.8	1479.794	7.81	25.264	7.791	7.553	8.05
8/10/2022	56:14.8	1480.791	7.81	25.263	7.788	7.556	8.048
8/10/2022	56:15.8	1481.791	7.81	25.261	7.79	7.555	8.045
8/10/2022	56:16.8	1482.791	7.811	25.262	7.791	7.552	8.049
8/10/2022	56:17.8	1483.79	7.812	25.264	7.785	7.55	8.048
8/10/2022	56:18.8	1484.79	7.811	25.266	7.783	7.551	8.046
8/10/2022	56:19.8	1485.803	7.806	25.267	7.786	7.55	8.044
8/10/2022	56:20.8	1486.791	7.808	25.268	7.787	7.551	8.046
8/10/2022	56:21.8	1487.79	7.813	25.266	7.785	7.547	8.045
8/10/2022	56:22.8	1488.79	7.809	25.264	7.785	7.547	8.046
8/10/2022	56:23.8	1489.791	7.804	25.262	7.788	7.546	8.05
8/10/2022	56:24.8	1490.792	7.798	25.264	7.786	7.543	8.045
8/10/2022	56:25.8	1491.792	7.797	25.263	7.78	7.548	8.049
8/10/2022	56:26.8	1492.793	7.796	25.262	7.778	7.548	8.046
8/10/2022	56:27.8	1493.793	7.799	25.261	7.777	7.542	8.048
8/10/2022	56:28.8	1494.793	7.799	25.264	7.777	7.538	8.044
8/10/2022	56:29.8	1495.793	7.795	25.265	7.779	7.538	8.044
8/10/2022	56:30.8	1496.792	7.797	25.268	7.779	7.539	8.048
8/10/2022	56:31.8	1497.793	7.786	25.268	7.772	7.537	8.047
8/10/2022	56:32.8	1498.794	7.79	25.27	7.777	7.541	8.048
8/10/2022	56:33.8	1499.793	7.793	25.27	7.77	7.537	8.047
8/10/2022	56:34.8	1500.795	7.788	25.27	7.773	7.533	8.044
8/10/2022	56:35.8	1501.795	7.79	25.268	7.767	7.544	8.041
8/10/2022	56:36.8	1502.794	7.789	25.268	7.765	7.536	8.05
8/10/2022	56:37.8	1503.799	7.788	25.266	7.767	7.539	8.046
8/10/2022	56:38.8	1504.799	7.785	25.263	7.767	7.536	8.045
8/10/2022	56:39.8	1505.797	7.786	25.261	7.767	7.537	8.047
8/10/2022	56:40.8	1506.796	7.78	25.261	7.764	7.539	8.049
8/10/2022	56:41.8	1507.797	7.779	25.261	7.763	7.537	8.044
8/10/2022	56:42.8	1508.798	7.783	25.263	7.762	7.537	8.049
8/10/2022	56:43.8	1509.798	7.775	25.264	7.762	7.537	8.047
8/10/2022	56:44.8	1510.798	7.771	25.264	7.758	7.531	8.043
8/10/2022	56:45.8	1511.797	7.775	25.262	7.762	7.533	8.052
8/10/2022	56:46.8	1512.798	7.775	25.262	7.755	7.535	8.049
8/10/2022	56:47.8	1513.798	7.777	25.265	7.763	7.531	8.044
8/10/2022	56:48.8	1514.797	7.776	25.269	7.75	7.531	8.048
8/10/2022	56:49.8	1515.799	7.773	25.268	7.753	7.531	8.05
8/10/2022	56:50.8	1516.798	7.772	25.268	7.753	7.532	8.043
8/10/2022	56:51.8	1517.8	7.766	25.268	7.747	7.525	8.045
8/10/2022	56:52.8	1518.798	7.768	25.272	7.746	7.527	8.046
8/10/2022	56:53.8	1519.799	7.763	25.274	7.748	7.524	8.046
8/10/2022	56:54.8	1520.805	7.764	25.275	7.747	7.525	8.049
8/10/2022	56:55.8	1521.8	7.749	25.273	7.75	7.529	8.049
8/10/2022	56:56.8	1522.799	7.763	25.273	7.751	7.522	8.051
8/10/2022	56:57.8	1523.8	7.757	25.274	7.74	7.523	8.046
8/10/2022	56:58.8	1524.8	7.754	25.273	7.74	7.525	8.048
8/10/2022	56:59.8	1525.802	7.752	25.272	7.746	7.528	8.044
8/10/2022	57:00.8	1526.8	7.758	25.271	7.741	7.528	8.048
8/10/2022	57:01.8	1527.801	7.756	25.271	7.736	7.518	8.046
8/10/2022	57:02.8	1528.801	7.751	25.274	7.74	7.529	8.044
8/10/2022	57:03.8	1529.801	7.746	25.278	7.734	7.524	8.05
8/10/2022	57:04.8	1530.802	7.748	25.277	7.733	7.516	8.042
8/10/2022	57:05.8	1531.801	7.749	25.275	7.732	7.518	8.046
8/10/2022	57:06.8	1532.801	7.747	25.272	7.736	7.515	8.049
8/10/2022	57:07.8	1533.805	7.745	25.27	7.729	7.516	8.044
8/10/2022	57:08.8	1534.805	7.747	25.269	7.727	7.518	8.047
8/10/2022	57:09.8	1535.806	7.748	25.271	7.733	7.517	8.048
8/10/2022	57:10.8	1536.807	7.742	25.272	7.729	7.515	8.044
8/10/2022	57:11.8	1537.807	7.742	25.273	7.727	7.515	8.047
8/10/2022	57:12.8	1538.807	7.741	25.27	7.721	7.519	8.046
8/10/2022	57:13.8	1539.809	7.738	25.269	7.731	7.514	8.048
8/10/2022	57:14.8	1540.81	7.74	25.268	7.726	7.517	8.05
8/10/2022	57:15.8	1541.808	7.731	25.27	7.718	7.514	8.047
8/10/2022	57:16.8	1542.808	7.734	25.272	7.718	7.514	8.049
8/10/2022	57:17.8	1543.808	7.73	25.272	7.716	7.507	8.044
8/10/2022	57:18.8	1544.809	7.728	25.271	7.724	7.511	8.044
8/10/2022	57:19.8	1545.807	7.731	25.27	7.725	7.508	8.047
8/10/2022	57:20.8	1546.807	7.737	25.268	7.722	7.506	8.047
8/10/2022	57:21.8	1547.809	7.727	25.269	7.72	7.508	8.048
8/10/2022	57:22.8	1548.809	7.731	25.271	7.709	7.504	8.046
8/10/2022	57:23.8	1549.809	7.72	25.272	7.715	7.507	8.051
8/10/2022	57:24.8	1550.808	7.721	25.272	7.718	7.507	8.046
8/10/2022	57:25.8	1551.808	7.726	25.272	7.717	7.508	8.043
8/10/2022	57:26.8	1552.811	7.722	25.276	7.721	7.502	8.049
8/10/2022	57:27.8	1553.811	7.714	25.278	7.715	7.506	8.046
8/10/2022	57:28.8	1554.81	7.72	25.279	7.71	7.507	8.042
8/10/2022	57:29.8	1555.813	7.717	25.276	7.709	7.508	8.045
8/10/2022	57:30.8	1556.811	7.719	25.274	7.711	7.503	8.047
8/10/2022	57:31.8	1557.813	7.711	25.276	7.711	7.505	8.042
8/10/2022	57:32.8	1558.812	7.71	25.276	7.706	7.501	8.042
8/10/2022	57:33.8	1559.81	7.709	25.276	7.701	7.501	8.044
8/10/2022	57:34.8	1560.812	7.714	25.277	7.704	7.501	8.046
8/10/2022	57:35.8	1561.811	7.706	25.276	7.702	7.494	8.043
8/10/2022	57:36.8	1562.81	7.706	25.278	7.701	7.494	8.045
8/10/2022	57:37.8	1563.811	7.71	25.276	7.696	7.497	8.045
8/10/2022	57:38.8	1564.81	7.706	25.278	7.702	7.499	8.05
8/10/2022	57:39.8	1565.81	7.704	25.277	7.699	7.489	8.049
8/10/2022	57:40.8	1566.811	7.701	25.275	7.696	7.494	8.045
8/10/2022	57:41.8	1567.811	7.699	25.274	7.696	7.495	8.043
8/10/2022	57:42.8	1568.81	7.701	25.275	7.696	7.495	8.047
8/10/2022	57:43.8	1569.813	7.695	25.277	7.696	7.492	8.046
8/10/2022	57:44.8	1570.813	7.694	25.279	7.693	7.494	8.047
8/10/2022	57:45.8	1571.811	7.701	25.277	7.695	7.488	8.043
8/10/2022	57:46.8	1572.811	7.69	25.274	7.687	7.489	8.043
8/10/2022	57:47.8	1573.811	7.696	25.272	7.698	7.486	8.043
8/10/2022	57:48.8	1574.812	7.694	25.273	7.692	7.489	8.05
8/10/2022	57:49.8	1575.811	7.691	25.273	7.695	7.488	8.051
8/10/2022	57:50.8	1576.819	7.691	25.276	7.692	7.49	8.044
8/10/2022	57:51.8	1577.812	7.686	25.278	7.682	7.485	8.047
8/10/2022	57:52.8	1578.812	7.689	25.28	7.687	7.491	8.049
8/10/2022	57:53.8	1579.812	7.689	25.281	7.69	7.49	8.044
8/10/2022	57:54.8	1580.811	7.687	25.281	7.687	7.483	8.046
8/10/2022	57:55.8	1581.811	7.684	25.283	7.682	7.489	8.043
8/10/2022	57:56.8	1582.814	7.685	25.283	7.678	7.481	8.045
8/10/2022	57:57.8	1583.813	7.688	25.281	7.678	7.485	8.046
8/10/2022	57:58.9	1584.881	7.685	25.277	7.682	7.485	8.045
8/10/2022	57:59.8	1585.813	7.679	25.275	7.679	7.483	8.047
8/10/2022	58:00.8	1586.812	7.686	25.271	7.677	7.484	8.047
8/10/2022	58:01.8	1587.816	7.681	25.27	7.672	7.482	8.049
8/10/2022	58:02.8	1588.815	7.685	25.269	7.674	7.484	8.05
8/10/2022	58:03.8	1589.815	7.676	25.271	7.674	7.482	8.049
8/10/2022	58:04.8	1590.814	7.676	25.274	7.672	7.477	8.042
8/10/2022	58:05.8	1591.815	7.678	25.28	7.67	7.48	8.048
8/10/2022	58:06.8	1592.814	7.67	25.282	7.669	7.477	8.046
8/10/2022	58:07.8	1593.815	7.673	25.283	7.669	7.471	8.047
8/10/2022	58:08.8	1594.827	7.67	25.283	7.67	7.482	8.047
8/10/2022	58:09.8	1595.816	7.671	25.282	7.669	7.479	8.05
8/10/2022	58:10.8	1596.815	7.664	25.283	7.661	7.47	8.047
8/10/2022	58:11.8	1597.817	7.668	25.281	7.665	7.472	8.046
8/10/2022	58:12.8	1598.816	7.665	25.28	7.658	7.473	8.046
8/10/2022	58:13.8	1599.816	7.667	25.279	7.661	7.466	8.052
8/10/2022	58:14.8	1600.815	7.661	25.28	7.665	7.465	8.05
8/10/2022	58:15.8	1601.817	7.659	25.281	7.662	7.469	8.05
8/10/2022	58:16.8	1602.817	7.654	25.284	7.655	7.466	8.052
8/10/2022	58:17.8	1603.816	7.656	25.286	7.656	7.468	8.046
8/10/2022	58:18.8	1604.817	7.656	25.286	7.659	7.47	8.049
8/10/2022	58:19.8	1605.817	7.655	25.286	7.652	7.468	8.046
8/10/2022	58:20.8	1606.82	7.652	25.287	7.65	7.467	8.042
8/10/2022	58:21.8	1607.817	7.654	25.289	7.655	7.464	8.04
8/10/2022	58:22.8	1608.817	7.647	25.288	7.648	7.46	8.05
8/10/2022	58:23.8	1609.819	7.649	25.29	7.648	7.462	8.047
8/10/2022	58:24.8	1610.818	7.648	25.29	7.649	7.465	8.046
8/10/2022	58:25.8	1611.818	7.646	25.29	7.652	7.461	8.049
8/10/2022	58:26.8	1612.831	7.647	25.292	7.651	7.459	8.045
8/10/2022	58:27.8	1613.819	7.652	25.293	7.647	7.464	8.045
8/10/2022	58:28.8	1614.819	7.641	25.291	7.642	7.466	8.044
8/10/2022	58:29.8	1615.821	7.642	25.289	7.643	7.461	8.052
8/10/2022	58:30.8	1616.819	7.641	25.288	7.642	7.459	8.047
8/10/2022	58:31.8	1617.819	7.634	25.289	7.641	7.462	8.047
8/10/2022	58:32.8	1618.821	7.638	25.287	7.638	7.451	8.049
8/10/2022	58:33.8	1619.82	7.643	25.284	7.644	7.456	8.046
8/10/2022	58:34.8	1620.822	7.632	25.285	7.642	7.457	8.048
8/10/2022	58:35.8	1621.822	7.637	25.289	7.64	7.456	8.047
8/10/2022	58:36.8	1622.822	7.643	25.293	7.637	7.464	8.043
8/10/2022	58:37.8	1623.823	7.635	25.292	7.635	7.449	8.05
8/10/2022	58:38.8	1624.823	7.634	25.29	7.631	7.45	8.046
8/10/2022	58:39.8	1625.822	7.629	25.289	7.632	7.451	8.05
